Date_Time,p_mbar,T_degC,rh_pct,wv_ms,wd_deg
2020-02-04 11:00:00,1039.1,13.2,72.5,3.35,288.5
2020-02-04 12:00:00,1042.3,13.8,71.1,1.88,159.6
2020-02-04 13:00:00,989.6,14.1,50.6,0.73,198.0
2020-02-04 14:00:00,1047.1,14.0,32.2,0.31,118.4
2020-02-04 15:00:00,1031.1,14.3,95.6,1.12,247.6
2020-02-04 16:00:00,1002.8,14.2,54.9,2.49,137.8
2020-02-04 17:00:00,1040.5,14.6,67.7,0.4,112.0
2020-02-04 18:00:00,1032.3,14.8,40.1,2.18,225.8
2020-02-04 19:00:00,1031.6,14.1,47.6,0.5,122.9
2020-02-04 20:00:00,1031.4,13.9,60.5,0.14,146.9
2020-02-04 21:00:00,1036.1,14.1,69.4,3.66,255.9
2020-02-04 22:00:00,1046.4,14.3,89.8,0.95,307.2
2020-02-04 23:00:00,989.6,14.2,50.3,1.32,156.5
2020-02-05 00:00:00,1050.0,13.5,91.0,0.19,188.0
2020-02-05 01:00:00,1041.1,13.6,62.1,1.67,268.7
2020-02-05 02:00:00,1010.9,13.2,60.3,0.42,81.0
2020-02-05 03:00:00,991.0,12.9,57.7,2.05,149.4
2020-02-05 04:00:00,1011.8,13.3,92.0,0.43,292.1
2020-02-05 05:00:00,1034.5,13.2,47.6,1.59,322.0
2020-02-05 06:00:00,1022.2,13.0,90.0,0.86,232.2
2020-02-05 07:00:00,999.6,12.9,36.2,3.79,141.6
2020-02-05 08:00:00,1008.5,13.2,96.9,1.03,218.1
2020-02-05 09:00:00,1046.8,13.1,65.2,1.05,64.4
2020-02-05 10:00:00,1036.3,13.6,99.9,0.27,10.5
2020-02-05 11:00:00,988.7,13.3,72.6,1.88,26.9
2020-02-05 12:00:00,1018.2,13.0,38.2,0.47,38.9
2020-02-05 13:00:00,1045.2,13.1,34.3,1.3,81.2
2020-02-05 14:00:00,982.4,12.9,43.5,0.67,166.2
2020-02-05 15:00:00,983.0,13.1,59.5,0.67,83.6
2020-02-05 16:00:00,1030.2,13.7,82.3,2.04,210.6
2020-02-05 17:00:00,1020.3,13.4,30.1,1.74,359.4
2020-02-05 18:00:00,983.2,13.5,48.0,0.54,179.3
2020-02-05 19:00:00,1049.7,13.7,71.1,2.43,272.5
2020-02-05 20:00:00,1020.6,13.5,50.9,0.46,105.3
2020-02-05 21:00:00,1014.4,13.6,55.0,5.0,346.6
2020-02-05 22:00:00,1011.3,12.9,51.1,0.38,89.7
2020-02-05 23:00:00,1029.0,12.9,96.7,0.62,214.8
2020-02-06 00:00:00,1012.1,12.6,34.6,1.52,354.0
2020-02-06 01:00:00,1026.1,12.3,93.5,2.16,291.0
2020-02-06 02:00:00,1014.2,12.2,52.6,1.95,357.1
2020-02-06 03:00:00,1022.8,12.1,47.3,4.04,136.7
2020-02-06 04:00:00,1036.4,11.7,91.8,0.73,27.9
2020-02-06 05:00:00,1037.2,12.2,50.1,2.83,87.7
2020-02-06 06:00:00,1039.4,12.2,99.1,0.04,344.7
2020-02-06 07:00:00,994.2,12.3,68.4,2.06,133.4
2020-02-06 08:00:00,984.3,12.2,63.3,0.85,44.9
2020-02-06 09:00:00,1038.5,12.1,98.4,2.75,213.5
2020-02-06 10:00:00,983.0,11.5,45.9,1.3,180.2
2020-02-06 11:00:00,994.9,11.2,93.6,0.06,22.5
2020-02-06 12:00:00,1016.8,11.6,71.4,0.43,163.1
2020-02-06 13:00:00,1039.9,11.8,82.8,3.7,227.8
2020-02-06 14:00:00,1042.8,11.7,70.7,0.04,83.8
2020-02-06 15:00:00,1024.0,11.8,73.3,1.4,44.8
2020-02-06 16:00:00,1047.7,11.3,40.8,3.46,311.3
2020-02-06 17:00:00,1031.1,11.1,40.6,1.39,225.2
2020-02-06 18:00:00,1016.9,11.1,57.8,1.51,55.9
2020-02-06 19:00:00,989.4,11.4,54.2,3.81,226.5
2020-02-06 20:00:00,1010.0,11.1,79.8,1.34,264.7
2020-02-06 21:00:00,1037.6,11.2,80.6,1.01,215.1
2020-02-06 22:00:00,999.9,11.1,69.5,0.05,41.8
2020-02-06 23:00:00,1020.5,11.2,58.1,1.99,44.9
2020-02-07 00:00:00,1048.8,11.3,77.4,0.5,16.3
2020-02-07 01:00:00,992.2,11.3,78.1,1.26,84.2
2020-02-07 02:00:00,987.1,11.4,86.6,3.53,21.5
2020-02-07 03:00:00,1035.7,11.2,86.8,0.7,289.9
2020-02-07 04:00:00,981.7,11.0,34.9,0.92,5.5
2020-02-07 05:00:00,1025.0,10.5,56.2,0.34,209.2
2020-02-07 06:00:00,1003.5,10.8,59.4,0.39,291.5
2020-02-07 07:00:00,1030.7,10.7,89.3,1.56,322.2
2020-02-07 08:00:00,988.4,10.4,65.1,0.1,147.4
2020-02-07 09:00:00,1003.1,10.2,64.2,0.29,223.5
2020-02-07 10:00:00,981.2,10.7,68.8,0.73,342.4
2020-02-07 11:00:00,996.5,10.6,38.9,0.59,241.8
2020-02-07 12:00:00,1013.8,10.7,69.6,0.67,324.4
2020-02-07 13:00:00,992.4,10.5,68.6,1.25,246.3
2020-02-07 14:00:00,1022.0,10.2,82.8,1.44,24.5
2020-02-07 15:00:00,988.3,10.2,74.4,0.42,70.9
2020-02-07 16:00:00,1032.2,10.5,96.9,1.79,338.6
2020-02-07 17:00:00,1044.5,11.0,35.6,1.26,303.9
2020-02-07 18:00:00,1007.0,11.4,84.0,2.94,152.2
2020-02-07 19:00:00,1017.0,11.6,82.6,1.1,58.0
2020-02-07 20:00:00,1014.2,11.8,48.9,0.63,56.6
2020-02-07 21:00:00,1035.0,11.5,78.9,2.05,325.8
2020-02-07 22:00:00,1049.6,11.5,76.2,2.47,59.8
2020-02-07 23:00:00,1031.5,11.8,50.9,0.6,139.1
2020-02-08 00:00:00,995.0,12.2,80.7,5.66,324.3
2020-02-08 01:00:00,1028.7,12.2,95.1,1.76,12.0
2020-02-08 02:00:00,1023.1,12.1,51.4,0.65,227.1
2020-02-08 03:00:00,994.7,11.8,98.6,0.44,126.2
2020-02-08 04:00:00,996.9,11.8,45.7,2.24,38.8
2020-02-08 05:00:00,1025.7,12.2,39.4,1.5,204.3
2020-02-08 06:00:00,1036.5,12.0,35.4,0.06,174.6
2020-02-08 07:00:00,1033.4,12.2,45.0,3.22,35.7
2020-02-08 08:00:00,1022.4,12.6,54.0,0.96,96.2
2020-02-08 09:00:00,1045.6,12.5,81.3,2.24,266.5
2020-02-08 10:00:00,1031.2,12.4,35.0,1.67,272.1
2020-02-08 11:00:00,1017.9,12.8,65.5,0.69,215.5
2020-02-08 12:00:00,1037.1,12.9,66.3,3.58,39.8
2020-02-08 13:00:00,1000.3,13.4,46.0,3.23,307.1
2020-02-08 14:00:00,998.4,13.4,33.2,2.06,62.2
2020-02-08 15:00:00,1048.0,13.8,45.8,0.57,259.5
2020-02-08 16:00:00,1046.5,13.4,46.1,2.56,15.3
2020-02-08 17:00:00,1041.6,13.7,78.2,2.92,119.5
2020-02-08 18:00:00,995.0,13.5,46.4,2.4,172.2
2020-02-08 19:00:00,1021.1,13.2,53.8,1.38,10.1
2020-02-08 20:00:00,1017.5,13.0,33.3,0.73,61.8
2020-02-08 21:00:00,994.2,13.0,73.7,0.5,114.8
2020-02-08 22:00:00,1011.3,13.2,63.2,0.19,353.7
2020-02-08 23:00:00,1012.6,13.1,54.1,1.11,280.6
2020-02-09 00:00:00,996.8,12.6,79.2,2.62,302.7
2020-02-09 01:00:00,1046.8,12.5,77.7,1.26,240.3
2020-02-09 02:00:00,1014.5,12.5,53.0,3.34,105.3
2020-02-09 03:00:00,1016.7,12.7,79.7,1.6,255.4
2020-02-09 04:00:00,1021.9,13.0,54.4,1.21,242.5
2020-02-09 05:00:00,1042.1,12.7,45.5,1.67,219.6
2020-02-09 06:00:00,1017.3,12.5,80.4,1.72,107.4
2020-02-09 07:00:00,1017.9,12.3,81.0,1.39,94.8
2020-02-09 08:00:00,996.8,12.0,90.6,0.65,121.1
2020-02-09 09:00:00,1022.2,11.5,65.1,3.04,112.5
2020-02-09 10:00:00,1006.7,11.7,46.3,1.5,28.0
2020-02-09 11:00:00,1025.3,12.4,88.6,3.51,288.8
2020-02-09 12:00:00,1001.1,12.7,42.2,0.1,132.9
2020-02-09 13:00:00,1030.1,13.0,95.7,0.67,254.4
2020-02-09 14:00:00,1023.3,13.1,51.5,2.99,100.8
2020-02-09 15:00:00,1013.2,12.7,31.3,2.94,216.7
2020-02-09 16:00:00,986.8,12.6,43.1,2.77,12.5
2020-02-09 17:00:00,1023.9,12.8,59.0,0.21,38.2
2020-02-09 18:00:00,1040.1,12.5,33.9,2.62,131.2
2020-02-09 19:00:00,992.0,12.3,58.7,1.75,96.7
2020-02-09 20:00:00,985.9,11.9,44.2,0.07,127.2
2020-02-09 21:00:00,982.8,11.8,31.3,0.98,335.0
2020-02-09 22:00:00,982.2,12.4,50.9,1.6,26.6
2020-02-09 23:00:00,1038.9,12.9,45.8,1.15,166.6
2020-02-10 00:00:00,1030.9,12.9,59.4,0.6,71.4
2020-02-10 01:00:00,994.2,13.4,83.1,1.27,128.1
2020-02-10 02:00:00,1044.2,13.6,65.7,1.57,243.7
2020-02-10 03:00:00,989.5,13.5,83.8,1.93,350.3
2020-02-10 04:00:00,1006.2,13.1,53.6,3.25,250.1
2020-02-10 05:00:00,1011.6,13.0,30.9,1.71,318.5
2020-02-10 06:00:00,985.3,12.9,94.6,2.49,53.0
2020-02-10 07:00:00,1004.3,12.8,52.0,5.19,65.3
2020-02-10 08:00:00,987.1,12.8,66.9,6.26,315.6
2020-02-10 09:00:00,1035.3,12.5,62.8,3.52,218.7
2020-02-10 10:00:00,983.3,12.1,70.8,2.07,285.2
2020-02-10 11:00:00,981.2,11.7,91.9,0.38,80.2
2020-02-10 12:00:00,1031.3,11.8,90.7,1.29,125.5
2020-02-10 13:00:00,1034.7,11.5,98.7,0.93,29.2
2020-02-10 14:00:00,1014.7,11.6,67.0,0.34,322.4
2020-02-10 15:00:00,1002.3,11.6,94.6,2.65,344.3
2020-02-10 16:00:00,996.6,11.7,63.8,1.0,308.7
2020-02-10 17:00:00,988.2,11.6,33.1,0.45,157.4
2020-02-10 18:00:00,1013.9,11.3,40.2,0.15,122.8
2020-02-10 19:00:00,1014.4,11.8,53.4,0.96,166.5
2020-02-10 20:00:00,1011.9,11.6,80.8,1.1,229.5
2020-02-10 21:00:00,1034.5,12.2,35.7,1.72,155.3
2020-02-10 22:00:00,987.0,11.8,55.3,5.6,151.8
2020-02-10 23:00:00,1026.9,11.5,98.8,0.93,155.2
2020-02-11 00:00:00,1008.1,10.9,85.0,0.5,268.0
2020-02-11 01:00:00,996.9,11.0,70.0,0.99,283.2
2020-02-11 02:00:00,1027.7,11.1,34.3,1.23,313.4
2020-02-11 03:00:00,993.8,10.7,31.0,0.58,87.5
2020-02-11 04:00:00,996.2,10.7,37.4,0.54,56.7
2020-02-11 05:00:00,1049.9,10.6,52.9,1.33,124.2
2020-02-11 06:00:00,1042.2,10.0,72.4,0.33,151.4
2020-02-11 07:00:00,1028.8,9.9,43.8,2.4,252.7
2020-02-11 08:00:00,1002.1,10.2,33.6,3.92,272.9
2020-02-11 09:00:00,1017.6,10.7,36.4,2.44,354.3
2020-02-11 10:00:00,988.9,10.1,59.9,0.4,136.2
2020-02-11 11:00:00,1003.4,10.5,84.1,0.68,144.9
2020-02-11 12:00:00,984.8,10.7,87.5,0.76,195.1
2020-02-11 13:00:00,1022.7,10.6,50.4,0.93,295.3
2020-02-11 14:00:00,1040.0,10.1,76.4,4.03,237.9
2020-02-11 15:00:00,1036.7,10.2,57.5,2.68,206.2
