timestamp,temperature,vibration,pressure,rpm,power_consumption,anomaly
2024-02-01 09:00:00,68.30293742270118,0.5315300337902331,98.5,2910.0,73.9,1
2024-02-01 10:00:00,45.25,0.551,99.3,2862.0,71.98,0
2024-02-01 11:00:00,63.16,0.637,95.5,2606.0,84.42,0
2024-02-01 12:00:00,64.32313879393206,0.7413676288283888,102.0,3021.0,57.54,1
2024-02-01 13:00:00,50.92,0.595,92.4,3408.0,99.21,0
2024-02-01 14:00:00,59.429218471901315,0.9086748135436429,88.7,3055.0,70.02,1
2024-02-01 15:00:00,53.5,0.631,106.2,2996.0,90.83,0
2024-02-01 16:00:00,47.12,0.664,106.3,3064.0,60.95,0
2024-02-01 17:00:00,50.61,0.574,92.0,2998.0,90.03,0
2024-02-01 18:00:00,62.8,0.508,109.0,2837.0,90.08,0
2024-02-01 19:00:00,49.52,0.34,93.7,3165.0,85.76,0
2024-02-01 20:00:00,55.75,0.475,102.5,3045.0,65.08,0
2024-02-01 21:00:00,46.48,0.416,108.2,3004.0,83.74,0
2024-02-01 22:00:00,49.83,0.717,99.7,2805.0,62.25,0
2024-02-01 23:00:00,58.85,0.482,104.5,3261.0,76.21,0
2024-02-02 00:00:00,46.87,0.512,94.8,3133.0,95.44,0
2024-02-02 01:00:00,59.06,0.555,98.0,2889.0,91.95,0
2024-02-02 02:00:00,53.54,0.504,97.9,3200.0,80.23,0
2024-02-02 03:00:00,47.19,0.67,92.5,2900.0,65.38,0
2024-02-02 04:00:00,53.16,0.438,98.2,2844.0,89.68,0
2024-02-02 05:00:00,54.86,0.519,84.5,2848.0,80.29,0
2024-02-02 06:00:00,53.11,0.426,95.1,2646.0,45.2,0
2024-02-02 07:00:00,42.15,0.368,97.2,3094.0,91.74,0
2024-02-02 08:00:00,46.36,0.439,97.4,2634.0,79.64,0
2024-02-02 09:00:00,48.76,0.496,97.6,2754.0,98.04,0
2024-02-02 10:00:00,49.63,0.457,99.4,2585.0,63.57,0
2024-02-02 11:00:00,53.1,0.431,104.8,2983.0,32.35,0
2024-02-02 12:00:00,50.89,0.359,108.7,2970.0,84.19,0
2024-02-02 13:00:00,43.32,0.492,93.5,2935.0,84.37,0
2024-02-02 14:00:00,69.36636601745681,0.594198361849526,88.0,2791.0,54.64,1
2024-02-02 15:00:00,53.05,0.576,89.6,2766.0,65.32,0
2024-02-02 16:00:00,52.8,0.508,95.1,3093.0,121.33,0
2024-02-02 17:00:00,55.4,0.354,96.5,2890.0,75.42,0
2024-02-02 18:00:00,54.17,0.469,92.3,3063.0,90.96,0
2024-02-02 19:00:00,52.3,0.425,87.0,2823.0,70.24,0
2024-02-02 20:00:00,49.65,0.532,95.4,3036.0,48.65,0
2024-02-02 21:00:00,41.7,0.634,101.8,3261.0,77.45,0
2024-02-02 22:00:00,52.15,0.312,106.0,3117.0,76.02,0
2024-02-02 23:00:00,51.04,0.512,94.4,2918.0,74.0,0
2024-02-03 00:00:00,51.36,0.484,95.9,3051.0,78.28,0
2024-02-03 01:00:00,43.62,0.567,90.7,2952.0,83.96,0
2024-02-03 02:00:00,44.59,0.521,99.7,3002.0,77.75,0
2024-02-03 03:00:00,55.27,0.425,91.5,2935.0,61.04,0
2024-02-03 04:00:00,49.8,0.468,105.7,2967.0,87.29,0
2024-02-03 05:00:00,53.41,0.42,82.1,3042.0,50.76,0
2024-02-03 06:00:00,50.14,0.608,96.4,2801.0,49.24,0
2024-02-03 07:00:00,50.15,0.502,103.0,2797.0,91.09,0
2024-02-03 08:00:00,54.69,0.69,101.8,2722.0,87.61,0
2024-02-03 09:00:00,47.42,0.494,126.9,2680.0,79.14,0
2024-02-03 10:00:00,50.48,0.429,103.5,2757.0,59.07,0
2024-02-03 11:00:00,47.69,0.349,90.0,3032.0,69.38,0
2024-02-03 12:00:00,47.83,0.32,99.0,2821.0,76.06,0
2024-02-03 13:00:00,48.45,0.342,82.2,3103.0,56.06,0
2024-02-03 14:00:00,51.11,0.527,99.2,3007.0,68.91,0
2024-02-03 15:00:00,47.61,0.551,91.7,2606.0,89.78,0
2024-02-03 16:00:00,56.28,0.342,109.2,3131.0,101.41,0
2024-02-03 17:00:00,45.53,0.59,94.5,3162.0,73.71,0
2024-02-03 18:00:00,49.07,0.452,98.8,2801.0,91.35,0
2024-02-03 19:00:00,47.8,0.515,93.6,3084.0,51.29,0
2024-02-03 20:00:00,57.23,0.661,117.4,2829.0,89.89,0
2024-02-03 21:00:00,50.98,0.59,96.8,3020.0,67.94,0
2024-02-03 22:00:00,55.16,0.473,118.3,2747.0,84.61,0
2024-02-03 23:00:00,42.57,0.411,108.1,2641.0,76.28,0
2024-02-04 00:00:00,51.34,0.285,104.8,2923.0,99.81,0
2024-02-04 01:00:00,54.45,0.428,103.7,2975.0,66.88,0
2024-02-04 02:00:00,50.41,0.479,103.9,2920.0,89.41,0
2024-02-04 03:00:00,70.39005390489768,0.8010096091761088,80.7,2763.0,75.81,1
2024-02-04 04:00:00,47.41,0.487,97.2,2920.0,77.63,0
2024-02-04 05:00:00,57.05,0.508,108.5,3054.0,77.24,0
2024-02-04 06:00:00,61.49,0.478,99.5,2991.0,67.31,0
2024-02-04 07:00:00,48.19,0.435,85.9,3037.0,79.79,0
2024-02-04 08:00:00,47.77,0.517,99.5,2866.0,79.06,0
2024-02-04 09:00:00,57.27,0.544,117.0,3234.0,83.62,0
2024-02-04 10:00:00,57.9,0.391,112.5,2765.0,81.27,0
2024-02-04 11:00:00,47.39,0.641,99.4,3098.0,91.97,0
2024-02-04 12:00:00,47.9,0.49,109.5,3236.0,93.85,0
2024-02-04 13:00:00,48.59,0.502,96.3,3096.0,64.24,0
2024-02-04 14:00:00,43.28,0.571,83.0,2959.0,93.03,0
2024-02-04 15:00:00,45.41,0.523,90.8,2894.0,62.2,0
2024-02-04 16:00:00,44.98,0.595,115.6,3207.0,88.82,0
2024-02-04 17:00:00,46.16,0.529,97.3,2715.0,89.3,0
2024-02-04 18:00:00,49.83,0.439,97.6,2806.0,51.33,0
2024-02-04 19:00:00,51.17,0.536,97.0,2920.0,81.39,0
2024-02-04 20:00:00,57.75,0.386,119.0,3248.0,72.97,0
2024-02-04 21:00:00,61.67070481529087,0.8335378505856179,116.3,3076.0,68.62,1
2024-02-04 22:00:00,54.92,0.497,122.2,2806.0,100.26,0
2024-02-04 23:00:00,48.93,0.479,98.4,2938.0,70.19,0
2024-02-05 00:00:00,70.32194860223548,0.8492824782118487,103.0,2877.0,67.9,1
2024-02-05 01:00:00,53.37,0.312,84.8,2858.0,81.14,0
2024-02-05 02:00:00,44.39,0.445,114.8,3196.0,90.28,0
2024-02-05 03:00:00,51.91,0.509,88.3,2726.0,77.88,0
2024-02-05 04:00:00,50.83,0.516,102.2,3322.0,97.5,0
2024-02-05 05:00:00,52.46,0.397,89.0,3166.0,87.96,0
2024-02-05 06:00:00,51.45,0.627,94.1,3218.0,47.33,0
2024-02-05 07:00:00,62.28,0.413,91.6,2907.0,72.06,0
2024-02-05 08:00:00,46.81,0.597,93.9,2970.0,71.57,0
2024-02-05 09:00:00,47.35,0.543,94.6,2713.0,87.19,0
2024-02-05 10:00:00,46.88,0.435,94.5,2895.0,40.63,0
2024-02-05 11:00:00,47.22,0.678,108.3,3099.0,118.24,0
2024-02-05 12:00:00,46.81,0.381,89.0,3259.0,87.97,0
2024-02-05 13:00:00,55.95,0.592,102.2,2779.0,82.23,0
2024-02-05 14:00:00,57.1,0.6,112.2,2927.0,97.72,0
2024-02-05 15:00:00,47.15,0.433,94.9,2970.0,115.15,0
2024-02-05 16:00:00,45.84,0.639,92.8,2721.0,93.06,0
2024-02-05 17:00:00,52.36,0.475,97.7,3118.0,94.23,0
2024-02-05 18:00:00,47.24,0.529,111.8,2855.0,81.96,0
2024-02-05 19:00:00,53.16,0.526,101.9,2961.0,77.88,0
2024-02-05 20:00:00,51.01,0.487,94.7,2910.0,72.86,0
2024-02-05 21:00:00,42.42,0.581,104.8,2842.0,67.61,0
2024-02-05 22:00:00,57.74,0.579,89.0,2999.0,69.69,0
2024-02-05 23:00:00,75.6753731020578,0.6094636575027765,106.8,2957.0,59.74,1
2024-02-06 00:00:00,46.94,0.63,104.1,2926.0,78.86,0
2024-02-06 01:00:00,48.06,0.334,96.9,2854.0,54.73,0
2024-02-06 02:00:00,51.43,0.603,91.6,3064.0,82.86,0
2024-02-06 03:00:00,51.67,0.613,91.1,3331.0,79.46,0
2024-02-06 04:00:00,53.29,0.391,105.3,3028.0,82.2,0
2024-02-06 05:00:00,60.05,0.459,112.3,3199.0,72.17,0
2024-02-06 06:00:00,49.12,0.389,93.6,2722.0,126.15,0
2024-02-06 07:00:00,46.01,0.479,104.6,3032.0,100.4,0
2024-02-06 08:00:00,43.1,0.469,79.1,2781.0,61.33,0
2024-02-06 09:00:00,46.35,0.578,94.2,2705.0,83.49,0
2024-02-06 10:00:00,49.83,0.631,99.7,2852.0,70.88,0
2024-02-06 11:00:00,58.97,0.64,90.9,3238.0,64.78,0
2024-02-06 12:00:00,47.41,0.444,90.6,3190.0,59.9,0
2024-02-06 13:00:00,51.12,0.479,93.3,3049.0,86.48,0
2024-02-06 14:00:00,49.92,0.332,102.9,2693.0,69.78,0
2024-02-06 15:00:00,55.94,0.419,98.1,2961.0,94.52,0
2024-02-06 16:00:00,62.63,0.596,77.6,3060.0,94.91,0
2024-02-06 17:00:00,47.35,0.662,78.8,3035.0,100.61,0
2024-02-06 18:00:00,47.55,0.377,93.9,2631.0,67.21,0
2024-02-06 19:00:00,55.22,0.441,104.6,2822.0,87.13,0
2024-02-06 20:00:00,53.41,0.497,72.5,2987.0,89.49,0
2024-02-06 21:00:00,59.23,0.528,95.0,3107.0,72.89,0
2024-02-06 22:00:00,52.92,0.419,94.7,2561.0,68.42,0
2024-02-06 23:00:00,48.2,0.542,113.9,2968.0,104.14,0
2024-02-07 00:00:00,52.95,0.453,96.1,3029.0,83.41,0
2024-02-07 01:00:00,55.54,0.499,103.8,3170.0,89.54,0
2024-02-07 02:00:00,54.1,0.555,101.4,3139.0,67.67,0
2024-02-07 03:00:00,52.54,0.501,78.7,3117.0,61.71,0
2024-02-07 04:00:00,55.33,0.456,107.7,2840.0,71.46,0
2024-02-07 05:00:00,55.85,0.489,102.2,2618.0,78.14,0
2024-02-07 06:00:00,56.91,0.491,105.1,2921.0,64.04,0
2024-02-07 07:00:00,68.17193337563062,0.7594348066166897,139.3,3200.0,79.85,1
2024-02-07 08:00:00,62.955723357283674,0.7846018255941463,79.2,3279.0,54.67,1
2024-02-07 09:00:00,50.73,0.66,117.2,3142.0,63.2,0
2024-02-07 10:00:00,72.08224309114297,0.7937685766420888,97.1,3086.0,90.06,1
2024-02-07 11:00:00,45.92,0.47,102.9,3076.0,89.06,0
2024-02-07 12:00:00,51.84,0.57,99.5,2889.0,74.12,0
2024-02-07 13:00:00,48.03,0.467,95.8,2974.0,64.73,0
2024-02-07 14:00:00,50.14,0.617,94.3,3334.0,64.59,0
2024-02-07 15:00:00,56.39,0.537,103.3,2811.0,74.4,0
2024-02-07 16:00:00,50.96,0.489,84.8,3323.0,89.67,0
2024-02-07 17:00:00,70.12612749988689,0.8654898756536641,107.5,2936.0,93.92,1
2024-02-07 18:00:00,43.2,0.343,95.8,3265.0,72.55,0
2024-02-07 19:00:00,53.73,0.387,88.7,2719.0,62.7,0
2024-02-07 20:00:00,53.23,0.381,95.5,3117.0,84.02,0
2024-02-07 21:00:00,60.82,0.514,112.6,2853.0,67.65,0
2024-02-07 22:00:00,48.46,0.673,94.6,2717.0,72.23,0
2024-02-07 23:00:00,51.1,0.723,103.6,3044.0,99.88,0
2024-02-08 00:00:00,51.25,0.564,92.7,3202.0,92.41,0
2024-02-08 01:00:00,72.10165111414815,0.8610587989364729,107.6,2831.0,82.37,1
2024-02-08 02:00:00,49.52,0.32,106.9,2700.0,60.92,0
2024-02-08 03:00:00,51.4,0.446,118.5,2982.0,83.17,0
2024-02-08 04:00:00,53.04,0.421,98.2,2983.0,95.94,0
2024-02-08 05:00:00,50.93,0.438,106.7,3110.0,74.37,0
2024-02-08 06:00:00,65.5611066734758,0.7096656793707053,101.0,3190.0,100.27,1
2024-02-08 07:00:00,50.97,0.453,113.0,2988.0,99.39,0
2024-02-08 08:00:00,55.37,0.302,92.8,3371.0,104.96,0
2024-02-08 09:00:00,44.87,0.575,107.5,3045.0,84.58,0
2024-02-08 10:00:00,50.66,0.393,98.1,2931.0,88.81,0
2024-02-08 11:00:00,46.5,0.524,99.4,2678.0,101.21,0
2024-02-08 12:00:00,55.98,0.707,100.9,2947.0,86.71,0
2024-02-08 13:00:00,42.38,0.408,102.5,2933.0,72.48,0
2024-02-08 14:00:00,47.21,0.247,98.8,3192.0,73.27,0
2024-02-08 15:00:00,51.89,0.471,102.1,3092.0,83.58,0
2024-02-08 16:00:00,72.51481782055926,0.8507072112568833,115.8,2764.0,60.64,1
2024-02-08 17:00:00,49.67,0.696,109.9,3034.0,77.85,0
2024-02-08 18:00:00,47.22,0.377,108.7,3134.0,96.45,0
2024-02-08 19:00:00,59.41,0.55,95.4,3306.0,47.13,0
2024-02-08 20:00:00,42.76,0.453,91.1,3178.0,103.02,0
2024-02-08 21:00:00,39.01,0.489,109.6,3152.0,96.84,0
2024-02-08 22:00:00,75.17101146292686,1.0709093023884306,108.8,3012.0,73.1,1
2024-02-08 23:00:00,47.49,0.35,114.7,3078.0,88.15,0
2024-02-09 00:00:00,44.89,0.525,94.0,3250.0,80.05,0
2024-02-09 01:00:00,53.54,0.547,97.7,2733.0,98.45,0
2024-02-09 02:00:00,51.22,0.609,83.6,2930.0,94.74,0
2024-02-09 03:00:00,47.18,0.51,96.1,2845.0,59.0,0
2024-02-09 04:00:00,43.6,0.531,110.0,3076.0,88.81,0
2024-02-09 05:00:00,54.36,0.461,95.3,3246.0,76.92,0
2024-02-09 06:00:00,53.25,0.527,106.4,2881.0,81.24,0
2024-02-09 07:00:00,49.5,0.466,98.1,2522.0,69.08,0
2024-02-09 08:00:00,70.69676305720148,1.0419733390348696,103.2,2918.0,106.22,1
2024-02-09 09:00:00,44.65,0.463,88.5,3183.0,95.6,0
2024-02-09 10:00:00,42.37,0.538,100.9,3108.0,68.9,0
2024-02-09 11:00:00,46.54,0.497,70.1,3086.0,59.98,0
2024-02-09 12:00:00,63.16194426365884,0.9025460040961897,98.1,2944.0,74.21,1
2024-02-09 13:00:00,51.22,0.495,83.7,2744.0,86.52,0
2024-02-09 14:00:00,63.37960528004391,0.5806023471715482,112.1,3103.0,83.6,1
2024-02-09 15:00:00,67.50205605248843,0.8154629916819987,107.8,2833.0,98.8,1
2024-02-09 16:00:00,43.74,0.409,104.7,3437.0,91.85,0
2024-02-09 17:00:00,57.22,0.435,115.2,3114.0,94.54,0
2024-02-09 18:00:00,49.59,0.44,90.5,2884.0,84.9,0
2024-02-09 19:00:00,55.59,0.637,117.5,2878.0,59.16,0
2024-02-09 20:00:00,51.71,0.286,109.3,2981.0,77.06,0
2024-02-09 21:00:00,52.28,0.814,97.6,2952.0,95.9,0
2024-02-09 22:00:00,52.85,0.606,111.4,3223.0,79.23,0
2024-02-09 23:00:00,52.24,0.522,88.9,3037.0,87.55,0
2024-02-10 00:00:00,53.21,0.495,91.8,2854.0,75.22,0
2024-02-10 01:00:00,56.65,0.529,93.9,3378.0,64.55,0
2024-02-10 02:00:00,50.98,0.552,94.7,3010.0,78.15,0
2024-02-10 03:00:00,53.55,0.565,89.4,3154.0,84.64,0
2024-02-10 04:00:00,67.80769514863186,0.799609756463139,112.2,2878.0,70.16,1
2024-02-10 05:00:00,57.2,0.509,97.4,3073.0,76.46,0
2024-02-10 06:00:00,46.62,0.48,103.5,3062.0,65.91,0
2024-02-10 07:00:00,59.0,0.485,94.3,2622.0,96.79,0
2024-02-10 08:00:00,49.8,0.481,81.8,3403.0,75.58,0
2024-02-10 09:00:00,42.85,0.613,102.7,3258.0,101.79,0
2024-02-10 10:00:00,64.39403543306906,0.8965759836843081,80.9,2921.0,102.93,1
2024-02-10 11:00:00,60.97661694508166,0.4978226126451186,99.3,2780.0,78.78,1
2024-02-10 12:00:00,54.2,0.566,86.3,3070.0,64.87,0
2024-02-10 13:00:00,46.74,0.519,119.9,3017.0,48.71,0
2024-02-10 14:00:00,47.77,0.498,109.1,3071.0,57.92,0
2024-02-10 15:00:00,40.55,0.461,101.1,3038.0,59.39,0
2024-02-10 16:00:00,47.74,0.612,112.6,3101.0,100.68,0
2024-02-10 17:00:00,37.88,0.595,91.5,3289.0,81.74,0
2024-02-10 18:00:00,42.08,0.423,105.4,3114.0,85.84,0
2024-02-10 19:00:00,53.8,0.541,102.0,2790.0,46.69,0
2024-02-10 20:00:00,65.89376767181068,0.8077824108735225,102.6,3273.0,62.03,1
2024-02-10 21:00:00,52.13,0.362,112.7,3328.0,93.31,0
2024-02-10 22:00:00,45.17,0.437,107.3,3630.0,84.3,0
2024-02-10 23:00:00,49.76,0.586,102.9,2775.0,77.79,0
2024-02-11 00:00:00,49.98,0.595,83.5,3049.0,88.47,0
2024-02-11 01:00:00,44.21,0.551,90.4,2584.0,104.54,0
2024-02-11 02:00:00,74.11444714661977,0.8188607525865417,98.8,3111.0,76.68,1
2024-02-11 03:00:00,54.39,0.552,100.9,2890.0,81.04,0
2024-02-11 04:00:00,48.9,0.436,88.7,3385.0,82.89,0
2024-02-11 05:00:00,50.13,0.543,124.1,2845.0,115.88,0
2024-02-11 06:00:00,51.04,0.58,115.2,2662.0,48.51,0
2024-02-11 07:00:00,55.32454733817355,0.8173266002674344,106.0,2906.0,90.25,1
2024-02-11 08:00:00,48.76,0.619,100.7,2605.0,78.28,0
2024-02-11 09:00:00,46.59,0.571,97.9,3150.0,88.5,0
2024-02-11 10:00:00,44.99,0.535,90.5,2587.0,70.14,0
2024-02-11 11:00:00,48.59,0.607,100.8,3006.0,79.27,0
2024-02-11 12:00:00,58.99,0.497,102.6,2584.0,90.67,0
2024-02-11 13:00:00,53.2,0.412,87.6,2936.0,126.69,0
2024-02-11 14:00:00,47.14,0.484,103.3,3329.0,92.12,0
2024-02-11 15:00:00,52.86,0.426,98.4,3072.0,67.28,0
